,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU
2638,Apartamento,Copacabana,3,1,0,220,7000.0,2200.0,2364.4095850019803
2639,Apartamento,Leblon,3,1,1,150,5000.0,1100.0,390.0
2640,Apartamento,Flamengo,1,0,0,52,1550.0,620.0,2364.4095850019803
2641,Apartamento,Lagoa,3,1,1,117,5500.0,1000.0,456.0
2642,Casa,Campo Grande,2,1,0,80,2000.0,2388.0624242214294,2364.4095850019803
2643,Apartamento,Flamengo,3,2,1,216,5800.0,1750.0,350.0
2644,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,1,0,52,2000.0,979.0,600.0
2645,Casa de Condomínio,Vargem Grande,4,1,2,180,2300.0,2388.0624242214294,20.0
2647,Apartamento,Copacabana,1,0,1,30,2700.0,2388.0624242214294,2364.4095850019803
2648,Apartamento,Campo Grande,2,0,0,60,700.0,2388.0624242214294,2364.4095850019803
2649,Casa Comercial,Vila Valqueire,0,4,0,360,8500.0,2388.0624242214294,160.0
2650,Loja/Salão,Vila Isabel,0,0,0,130,3500.0,2388.0624242214294,2364.4095850019803
2651,Loja/Salão,Botafogo,0,0,0,180,6800.0,625.0,2364.4095850019803
2652,Apartamento,Ipanema,2,1,2,74,10000.0,4042.0,393.0
2653,Apartamento,Copacabana,3,1,0,90,3000.0,780.0,175.0
2654,Apartamento,Pavuna,2,1,0,45,800.0,266.0,2364.4095850019803
2655,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,0,0,32,1300.0,505.0,128.0
2656,Apartamento,Freguesia (Jacarepaguá),3,1,1,100,2500.0,912.0,132.0
2657,Casa de Vila,Santa Teresa,2,0,0,120,2000.0,2388.0624242214294,2364.4095850019803
2658,Conjunto Comercial/Sala,Centro,0,0,0,488,24400.0,7320.0,2364.4095850019803
2659,Conjunto Comercial/Sala,Tijuca,0,0,0,50,2200.0,2000.0,749.0
2660,Casa de Condomínio,Barra da Tijuca,4,4,4,700,15000.0,2400.0,18000.0
2661,Apartamento,Barra da Tijuca,2,1,0,73,2500.0,980.0,199.0
2662,Quitinete,Copacabana,1,0,0,40,1600.0,550.0,69.0
2663,Apartamento,Leblon,3,1,1,100,10000.0,1900.0,275.0
2664,Apartamento,Lagoa,3,2,3,125,4700.0,1702.0,561.0
2665,Apartamento,Barra da Tijuca,2,1,1,74,1600.0,900.0,2364.4095850019803
2666,Apartamento,Rio Comprido,2,0,0,67,1500.0,454.0,15.0
2667,Apartamento,Barra da Tijuca,2,1,1,95,2000.0,1800.0,100.0
2668,Apartamento,Tijuca,2,1,1,71,1400.0,600.0,2364.4095850019803
2669,Apartamento,Recreio dos Bandeirantes,3,3,1,300,2900.0,1000.0,784.0
2670,Apartamento,Recreio dos Bandeirantes,2,1,2,85,2300.0,1350.0,142.0
2671,Apartamento,Barra da Tijuca,2,1,1,70,2550.0,980.0,125.0
2672,Apartamento,Tijuca,3,0,0,120,1800.0,616.0,118.0
2673,Apartamento,Recreio dos Bandeirantes,2,1,1,79,1800.0,1171.0,133.0
2674,Apartamento,Freguesia (Jacarepaguá),2,1,0,52,1100.0,618.0,13.0
2675,Loja/Salão,Bonsucesso,0,1,0,55,1500.0,2388.0624242214294,75.0
2676,Apartamento,Barra da Tijuca,2,1,1,72,1600.0,930.0,164.0
2677,Conjunto Comercial/Sala,Barra da Tijuca,0,4,0,190,15000.0,5779.0,1372.0
2678,Conjunto Comercial/Sala,Centro,0,0,0,410,24000.0,5688.0,980.0
2679,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,0,0,25,1000.0,200.0,2364.4095850019803
2680,Flat,Barra da Tijuca,1,2,1,110,4000.0,2500.0,450.0
2681,Apartamento,Barra da Tijuca,3,3,3,233,20000.0,3522.0,1293.0
